intron	logef	control	epileptic	deltapsi
chr18:37958571:37958759:clu_7793_NA	0.0338584067191284	0.987917957267045	0.98870008900642	0.000782131739374692
chr18:37958571:37958765:clu_7793_NA	-0.0338584067191284	0.0120820427329545	0.01129991099358	-0.000782131739374536
chr18:38189942:38191061:clu_7795_NA	-0.04142338540428	0.231347191992949	0.225058959046826	-0.00628823294612221
chr18:38189942:38192052:clu_7795_NA	-0.023556768728684	0.619212840532175	0.613241306128151	-0.00597153440402376
chr18:38191099:38192052:clu_7795_NA	0.064980154132964	0.149439967474877	0.161699734825023	0.012259767350146
chr18:38203606:38210284:clu_7796_NA	-0.0257741695997375	0.028520782836415	0.0265188540808626	-0.00200192875555246
chr18:38203606:38211789:clu_7796_NA	0.0553186426942181	0.897000872408632	0.904491183893942	0.00749031148531043
chr18:38203606:38212202:clu_7796_NA	-0.0295444730944806	0.074478344754953	0.0689899620251951	-0.00548838272975791
chr18:38296798:38297466:clu_7797_NA	0.37512334721464	0.0199967049671406	0.0296902715989336	0.00969356663179299
chr18:38296798:38297500:clu_7797_NA	0.23393604441109	0.0648194394299245	0.0835687941752201	0.0187493547452955
chr18:38296798:38299754:clu_7797_NA	-0.0526700354062406	0.474185814968655	0.459003486172828	-0.0151823287958271
chr18:38297205:38299754:clu_7797_NA	-0.261086052736475	0.0329555484843929	0.0258989432333263	-0.00705660525106657
chr18:38297431:38299754:clu_7797_NA	-0.137403140425021	0.0299818518377252	0.0266640895764309	-0.00331776226129435
chr18:38297575:38298309:clu_7797_NA	0.0219388333362952	0.143330491619395	0.149488655686299	0.00615816406690411
chr18:38297575:38299754:clu_7797_NA	-0.130401195951248	0.0299826374212548	0.0268521487732237	-0.00313048864803108
chr18:38298395:38299754:clu_7797_NA	-0.0494378004430414	0.204747511271512	0.198833610783738	-0.00591390048777352
chr18:38300590:38301656:clu_7798_NA	-0.0698248031548557	0.440191877427599	0.439604517653069	-0.000587359774529839
chr18:38300590:38307865:clu_7798_NA	0.146331344415066	0.0204235393661356	0.0253178341873213	0.00489429482118577
chr18:38301807:38307865:clu_7798_NA	-0.0765065412602098	0.539384583206266	0.53507764815961	-0.00430693504665602
chr18:38419176:38442917:clu_7799_NA	-0.0393423096119266	0.994882832768652	0.994466243881489	-0.000416588887163116
chr18:38419176:38442923:clu_7799_NA	0.0393423096119266	0.00511716723134776	0.00553375611851096	0.000416588887163202
chr18:38460650:38464261:clu_7800_NA	-0.016129046603493	0.0259497151436889	0.0251466983496056	-0.000803016794083265
chr18:38460650:38464277:clu_7800_NA	0.016129046603493	0.974050284856311	0.974853301650394	0.000803016794083344
chr18:38842118:38847047:clu_7801_NA	-0.0390136370987572	0.151078946389699	0.141341669303993	-0.00973727708570657
chr18:38842121:38847047:clu_7801_NA	0.0390136370987572	0.848921053610301	0.858658330696007	0.00973727708570649
chr18:39306852:39307018:clu_7802_NA	-0.157548961610578	0.0241746578600981	0.0216779737866142	-0.00249668407348385
chr18:39306852:39357553:clu_7802_NA	-0.0567833330029644	0.291173634265707	0.288783485650067	-0.00239014861563958
chr18:39306852:39363117:clu_7802_NA	-0.140773966036659	0.470553214712715	0.42909394211539	-0.041459272597325
chr18:39357663:39363117:clu_7802_NA	0.136956964731534	0.187491401300606	0.225705428312311	0.0382140270117053
chr18:39357828:39363117:clu_7802_NA	0.218149295918668	0.0266070918608744	0.0347391701356174	0.00813207827474307
chr18:39424499:39428614:clu_7803_NA	0.06974582514368	0.0980734569141522	0.11112265447825	0.0130491975640982
chr18:39424499:39428617:clu_7803_NA	-0.06974582514368	0.901926543085848	0.88887734552175	-0.0130491975640983
chr18:39487245:39488940:clu_7804_NA	-0.739486997837245	0.186960431191368	0.0710676342332409	-0.115892796958127
chr18:39487245:39489477:clu_7804_NA	0.403257672388788	0.294543997708088	0.351042774964564	0.0564987772564761
chr18:39487245:39490568:clu_7804_NA	0.336229325448457	0.518495571100544	0.577889590802195	0.0593940197016516
chr18:40212211:40218746:clu_7805_NA	0.172246370379973	0.0102802908683101	0.0144472226660049	0.00416693179769478
chr18:40212215:40218746:clu_7805_NA	-0.172246370379973	0.98971970913169	0.985552777333995	-0.00416693179769478
chr18:42305814:42313971:clu_7807_NA	-0.193305593418324	0.391713723024199	0.360466407726342	-0.031247315297857
chr18:42305814:42317601:clu_7807_NA	0.305431537709611	0.0627062913020101	0.0950180058424896	0.0323117145404795
chr18:42314135:42317601:clu_7807_NA	-0.112125944291287	0.545579985673791	0.544515586431168	-0.00106439924262247
chr18:42530890:42535085:clu_7808_NA	-0.0515755386600204	0.364203689652195	0.336724695222237	-0.0274789944299582
chr18:42530890:42536178:clu_7808_NA	-0.12343449710981	0.247437538094957	0.212906178182133	-0.0345313599128236
chr18:42535147:42536178:clu_7808_NA	0.175010035769831	0.388358772252848	0.45036912659563	0.0620103543427816
chr18:42573360:42574160:clu_7809_NA	-0.430590578532619	0.0577535118051425	0.0322214542811127	-0.0255320575240298
chr18:42573360:42574518:clu_7809_NA	0.174528745868964	0.884767382155163	0.904057029842042	0.0192896476868795
chr18:42574253:42574518:clu_7809_NA	0.256061832663655	0.0574791060396949	0.0637215158768454	0.00624240983715043
chr18:43363591:43392990:clu_7810_NA	-0.140532783672557	0.920604888218451	0.897479598602829	-0.0231252896156211
chr18:43363591:43437830:clu_7810_NA	0.140532783672557	0.0793951117815494	0.102520401397171	0.0231252896156211
chr18:43559192:43562531:clu_7811_NA	0.0230554617779336	0.466207057610305	0.464681759789548	-0.00152529782075778
chr18:43559192:43563269:clu_7811_NA	-0.127491539567143	0.186930116206861	0.160278151731004	-0.0266519644758569
chr18:43562593:43563269:clu_7811_NA	0.10443607778921	0.346862826182833	0.375040088479448	0.0281772622966147
chr18:45677064:45683071:clu_7814_NA	-0.0277146833434751	0.985864742764672	0.985071140025407	-0.000793602739264876
chr18:45680481:45683071:clu_7814_NA	0.0277146833434751	0.0141352572353283	0.0149288599745933	0.000793602739265035
chr18:46597800:46598641:clu_7815_NA	0.113476657297302	0.969780427356788	0.97576758389944	0.00598715654265203
chr18:46598156:46598641:clu_7815_NA	-0.113476657297302	0.0302195726432123	0.0242324161005602	-0.00598715654265208
chr18:46735317:46736791:clu_7816_NA	0.201584732844382	0.0286749817575938	0.0423113787108566	0.0136363969532628
chr18:46735317:46737395:clu_7816_NA	-0.201584732844382	0.971325018242406	0.957688621289143	-0.0136363969532628
chr18:46754462:46757382:clu_7817_NA	0.407770812524877	0.332677213656019	0.500187670744908	0.167510457088889
chr18:46754462:46779188:clu_7817_NA	-0.0868368706199506	0.0818840448570391	0.0750764670059169	-0.00680757785112218
chr18:46758114:46779188:clu_7817_NA	-0.320933941904927	0.585438741486942	0.424735862249175	-0.160702879237767
chr18:46963770:46967740:clu_7818_NA	-0.100733923845386	0.52653107888282	0.554877037231932	0.0283459583491115
chr18:46963770:46990479:clu_7818_NA	0.331426370991044	0.00998665801051325	0.0162135364012491	0.00622687839073586
chr18:46967895:46990479:clu_7818_NA	-0.230692447145658	0.463482263106667	0.428909426366819	-0.0345728367398472
chr18:47249584:47270609:clu_7819_NA	0.0162306782919827	0.254479510292296	0.253102968168588	-0.00137654212370797
chr18:47249584:47276586:clu_7819_NA	-0.407536288140663	0.219399487097331	0.142836885061267	-0.0765626020360637
chr18:47270773:47276419:clu_7819_NA	0.184367031252409	0.198349875217997	0.233397951367145	0.0350480761491477
chr18:47270773:47276586:clu_7819_NA	-0.0628429389366969	0.136265993916189	0.125224893354522	-0.0110411005616674
chr18:47276469:47276586:clu_7819_NA	0.269781517532968	0.191505133476187	0.245437302048478	0.0539321685722914
chr18:49903028:49903414:clu_7820_NA	0.107112511082657	0.133596476076767	0.170803759755551	0.0372072836787833
chr18:49903028:49912643:clu_7820_NA	-0.267323109840724	0.72258390455009	0.635294920518527	-0.0872889840315634
chr18:49903527:49912643:clu_7820_NA	0.160210598758067	0.143819619373142	0.193901319725923	0.0500817003527801
chr18:49922715:49925919:clu_7821_NA	-0.0270043983672551	0.2279346983327	0.210273744153116	-0.0176609541795839
chr18:49922715:49931911:clu_7821_NA	0.154305596353347	0.535893192658422	0.592645206251369	0.0567520135929466
chr18:49925981:49931911:clu_7821_NA	-0.127301197986091	0.236172109008878	0.197081049595516	-0.0390910594133627
chr18:52907477:52908610:clu_7822_NA	-0.131091596726176	0.4557033981452	0.430110125769869	-0.0255932723753307
chr18:52907477:52915307:clu_7822_NA	0.208038851949046	0.0839467721611319	0.111220254391471	0.0272734822303393
chr18:52908680:52915307:clu_7822_NA	-0.0769472552228697	0.460349829693668	0.45866961983866	-0.00168020985500861
chr18:53189772:53194430:clu_7823_NA	0.294739652985093	0.428375396968422	0.467760891647686	0.0393854946792646
chr18:53189772:53197855:clu_7823_NA	-0.437090204553631	0.00901227865590663	0.0047337392451874	-0.00427853941071923
chr18:53194593:53197855:clu_7823_NA	0.142350551568539	0.562612324375672	0.527505369107126	-0.0351069552685453
chr18:53216524:53216970:clu_7824_NA	-0.0186708494297551	0.164982469201991	0.159902299114596	-0.00508017008739459
chr18:53216524:53218102:clu_7824_NA	0.0186708494297551	0.835017530798009	0.840097700885404	0.00508017008739459
chr18:53683464:53685883:clu_7825_NA	-0.0493675973550575	0.442870104873226	0.420065522188017	-0.0228045826852089
chr18:53683464:53697595:clu_7825_NA	0.00371371016036527	0.0276292705799022	0.0276352253784125	5.95479851028466e-06
chr18:53686028:53697595:clu_7825_NA	0.0456538871946923	0.529500624546872	0.55229925243357	0.0227986278866985
chr18:53930362:53932191:clu_7826_NA	0.086886824562252	0.710909960379833	0.745277371402555	0.034367411022722
chr18:53930362:53932194:clu_7826_NA	-0.086886824562252	0.289090039620167	0.254722628597445	-0.0343674110227219
chr18:53933545:53936853:clu_7827_NA	0.128865191930932	0.111771125193301	0.140928508372877	0.0291573831795755
chr18:53933545:53948048:clu_7827_NA	-0.15814782944808	0.793107664783883	0.75050433978846	-0.0426033249954231
chr18:53936948:53948048:clu_7827_NA	0.0292826375171481	0.0951212100228152	0.108567151838663	0.0134459418158477
chr18:53948154:53948645:clu_7828_NA	-0.169644348208151	0.583866122716241	0.560075683695784	-0.0237904390204565
chr18:53948154:53953245:clu_7828_NA	0.26173175130735	0.0194418718958993	0.0287088487564039	0.00926697686050464
chr18:53948668:53953245:clu_7828_NA	-0.092087403099199	0.39669200538786	0.411215467547812	0.0145234621599519
chr18:54895637:54897165:clu_7829_NA	0.0410286620274664	0.942547111673671	0.946832653724767	0.00428554205109632
chr18:54895637:54897329:clu_7829_NA	-0.0410286620274664	0.057452888326329	0.0531673462752327	-0.00428554205109629
chr18:54900300:54946553:clu_7830_NA	-0.163635641923138	0.378787563570954	0.38548979372975	0.00670223015879656
chr18:54900300:54987611:clu_7830_NA	0.406594652945742	0.0354899841061048	0.063880873752251	0.0283908896461462
chr18:54946808:54987611:clu_7830_NA	-0.242959011022604	0.585722452322941	0.550629332517999	-0.0350931198049428
chr18:56562723:56575462:clu_7833_NA	0.025709191052642	0.0469684955411188	0.0493244699734141	0.00235597443229529
chr18:56573135:56575462:clu_7833_NA	-0.025709191052642	0.953031504458881	0.950675530026586	-0.00235597443229529
chr18:57932605:57934951:clu_7835_NA	-0.0297710813981005	0.519205684578992	0.500917086531026	-0.0182885980479662
chr18:57932605:57936308:clu_7835_NA	-0.173841339525387	0.226361018491374	0.189085892775633	-0.0372751257157403
chr18:57934998:57936308:clu_7835_NA	0.203612420923488	0.254433296929634	0.309997020693341	0.0555637237637066
chr18:59062562:59065835:clu_7836_NA	0.0758330796373065	0.486362139282584	0.482747455917742	-0.00361468336484194
chr18:59062562:59072193:clu_7836_NA	-0.194181271113678	0.0529183888367162	0.0400960050679693	-0.0128223837687469
chr18:59066989:59072193:clu_7836_NA	0.118348191476372	0.4607194718807	0.477156539014289	0.0164370671335888
chr18:59065885:59066817:clu_7837_NA	-0.23358824043485	0.141550870862219	0.104722765286869	-0.0368281055753494
chr18:59065885:59066910:clu_7837_NA	0.102760969138329	0.646610935350803	0.669647430447763	0.0230364950969599
chr18:59065885:59066929:clu_7837_NA	0.130827271296521	0.211838193786978	0.225629804265368	0.0137916104783894
chr18:60475585:60499314:clu_7838_NA	-0.051595696800396	0.0579465004450632	0.0525637326847218	-0.0053827677603414
chr18:60475585:60501393:clu_7838_NA	0.051595696800396	0.942053499554937	0.947436267315278	0.00538276776034141
chr18:60526365:60526601:clu_7839_NA	-0.228644399187382	0.0452525686235296	0.0291285238960573	-0.0161240447274724
chr18:60526365:60534593:clu_7839_NA	0.228644399187382	0.95474743137647	0.970871476103943	0.0161240447274723
chr18:60544146:60545357:clu_7840_NA	-0.0881356227832863	0.500647089182389	0.486053495448892	-0.0145935937334969
chr18:60544146:60545748:clu_7840_NA	0.193368342309531	0.112518612768678	0.144754596486928	0.0322359837182502
chr18:60545377:60545748:clu_7840_NA	-0.105232719526244	0.386834298048933	0.36919190806418	-0.0176423899847533
chr18:60604490:60606752:clu_7841_NA	0.155786277219237	0.0188564728680009	0.0256099181428787	0.00675344527487781
chr18:60604490:60609911:clu_7841_NA	-0.0939025728992418	0.417691871407145	0.441941986664251	0.0242501152571065
chr18:60604490:60624171:clu_7841_NA	-0.25206504876382	0.487437443442638	0.44029021798752	-0.0471472254551178
chr18:60607024:60609911:clu_7841_NA	0.411619738563391	0.0259630655910821	0.0455418596791563	0.0195787940880742
chr18:60610001:60624171:clu_7841_NA	-0.221438394119566	0.050051146691134	0.0466160175261935	-0.00343512916494052
chr18:60702958:60703733:clu_7842_NA	-0.316918937897278	0.04376350206367	0.0237058294907365	-0.0200576725729334
chr18:60702958:60703737:clu_7842_NA	0.316918937897278	0.95623649793633	0.976294170509263	0.0200576725729333
chr18:60747221:60776401:clu_7844_NA	0.501955365881651	0.00193426909480643	0.00320904890041794	0.00127477980561152
chr18:60774686:60776401:clu_7844_NA	-0.000551378876703133	0.978447760736987	0.982112366283685	0.00366460554669767
chr18:60774781:60776401:clu_7844_NA	-0.149971839597185	0.0051637949882904	0.00446375187837608	-0.000700043109914317
chr18:60775317:60776401:clu_7844_NA	-0.351432147407763	0.0144541751799162	0.0102148329375213	-0.00423934224239489
chr18:60777889:60778431:clu_7845_NA	-0.387335427124977	0.998906161423372	0.997629537332146	-0.00127662409122653
chr18:60777889:60778433:clu_7845_NA	0.387335427124977	0.00109383857662778	0.00237046266785426	0.00127662409122648
chr18:60822990:60827340:clu_7847_NA	0.0419244798209185	0.205945243957191	0.219450825524487	0.0135055815672967
chr18:60822990:60828365:clu_7847_NA	-0.0671366972921896	0.557716064165743	0.532885543349352	-0.0248305208163909
chr18:60827447:60828365:clu_7847_NA	0.0252122174712711	0.236338691877066	0.24766363112616	0.0113249392490943
chr18:60831995:60832166:clu_7848_NA	0.0743362081072853	0.460073383810184	0.454667733603865	-0.00540565020631895
chr18:60831995:60832427:clu_7848_NA	-0.225032081452427	0.0915634172144159	0.0670772148688646	-0.0244862023455513
chr18:60832309:60832427:clu_7848_NA	0.150695873345142	0.4483631989754	0.47825505152727	0.0298918525518702
chr18:60963963:60969011:clu_7849_NA	0.0312800073464426	0.0216738442088797	0.0233355559629932	0.00166171175411348
chr18:60963963:60969994:clu_7849_NA	-0.04594888129077	0.952365615981619	0.949173997134269	-0.00319161884734986
chr18:60969043:60969994:clu_7849_NA	0.0146688739443274	0.0259605398095016	0.0274904469027379	0.00152990709323622
chr18:60980154:60984326:clu_7850_NA	0.338898348753996	0.990498364792298	0.99515302153457	0.00465465674227117
chr18:60980295:60984326:clu_7850_NA	-0.338898348753996	0.00950163520770173	0.0048469784654306	-0.00465465674227113
chr18:60996831:61000422:clu_7851_NA	-0.00636995520461996	0.469382146428622	0.45429609026559	-0.0150860561630319
chr18:60996831:61001292:clu_7851_NA	-0.0533972833432664	0.0268785747716405	0.0248196104108339	-0.00205896436080664
chr18:61000589:61001292:clu_7851_NA	0.0597672385478864	0.503739278799737	0.520884299323576	0.0171450205238387
chr18:61068219:61068742:clu_7852_NA	0.061249452794397	0.274662191445304	0.299727328038949	0.025065136593645
chr18:61068219:61068745:clu_7852_NA	-0.061249452794397	0.725337808554696	0.700272671961051	-0.025065136593645
chr18:61555873:61556503:clu_7853_NA	-0.295915486243427	0.997885103928159	0.996184274728822	-0.00170082919933701
chr18:61556245:61556503:clu_7853_NA	0.295915486243427	0.00211489607184064	0.00381572527117759	0.00170082919933695
chr18:61569562:61571874:clu_7854_NA	0.0335755992368727	0.267487910566798	0.278541999765722	0.0110540891989235
chr18:61569562:61575410:clu_7854_NA	-0.0469772797234208	0.436347054031813	0.419213160619467	-0.0171338934123459
chr18:61571957:61575410:clu_7854_NA	0.0134016804865481	0.296165035401389	0.302244839614811	0.00607980421342241
chr18:61580451:61587426:clu_7855_NA	0.00215979850619254	0.321524801339397	0.322467832310829	0.000943030971432057
chr18:61580487:61587426:clu_7855_NA	-0.00215979850619254	0.678475198660603	0.677532167689171	-0.000943030971432002
chr18:61816969:61818989:clu_7857_NA	0.0174876797166729	0.451788242416605	0.458402990591507	0.0066147481749026
chr18:61816969:61819791:clu_7857_NA	-0.00790410299451495	0.129412332992681	0.128014944806643	-0.00139738818603821
chr18:61819087:61819791:clu_7857_NA	-0.00958357672215787	0.418799424590714	0.413582064601849	-0.00521735998886447
chr18:62511111:62514795:clu_7860_NA	0.224772571243636	0.02640319355397	0.0407490619787592	0.0143458684247892
chr18:62511114:62514795:clu_7860_NA	-0.277833608614189	0.836354371716889	0.78085859938976	-0.055495772327129
chr18:62511114:62515020:clu_7860_NA	0.0530610373705534	0.137242434729141	0.17839233863148	0.0411499039023397
chr18:62515544:62516964:clu_7861_NA	0.0182786512143386	0.758652250760243	0.765282425901794	0.00663017514155084
chr18:62515547:62516964:clu_7861_NA	-0.0182786512143386	0.241347749239757	0.234717574098206	-0.00663017514155081
chr18:62520825:62521348:clu_7862_NA	-0.281502471186622	0.0779160807997712	0.0737368833636413	-0.00417919743612992
chr18:62520825:62522350:clu_7862_NA	-0.281901591761078	0.879133413045148	0.831647198131099	-0.0474862149140486
chr18:62521490:62522350:clu_7862_NA	0.563404062947699	0.0429505061550812	0.0946159185052597	0.0516654123501784
chr18:62541046:62548612:clu_7863_NA	-0.139107801028699	0.854859442861448	0.816830376302625	-0.0380290665588238
chr18:62541046:62548653:clu_7863_NA	0.139107801028699	0.145140557138552	0.183169623697375	0.0380290665588237
chr18:62978024:62980466:clu_7865_NA	0.356622812371429	0.493688128752136	0.509254014302983	0.0155658855508471
chr18:62978024:62982619:clu_7865_NA	-0.65801298494921	0.00575501312157149	0.00215217393365766	-0.00360283918791383
chr18:62980533:62982619:clu_7865_NA	0.301390172577781	0.500556858126292	0.488593811763359	-0.0119630463629333
chr18:62991879:62992341:clu_7867_NA	0.0546014994424641	0.0230899183423813	0.0231073705165022	1.74521741209688e-05
chr18:62991879:62994312:clu_7867_NA	0.0580735202769702	0.950543829816363	0.95457082715767	0.00402699734130696
chr18:62992490:62994312:clu_7867_NA	-0.112675019719434	0.0263662518412558	0.0223218023258279	-0.0040444495154279
chr18:63779957:63791796:clu_7868_NA	-0.0719231109290629	0.395985891967035	0.415194730914533	0.0192088389474975
chr18:63779957:63794225:clu_7868_NA	0.276366707347595	0.0530784170869505	0.0788406922783431	0.0257622751913926
chr18:63791891:63794225:clu_7868_NA	-0.204443596418532	0.550935690946014	0.505964576807124	-0.0449711141388901
chr18:64267069:64269426:clu_7869_NA	0.0180442594332991	0.989707687699496	0.990068876659301	0.000361188959805525
chr18:64267069:64269707:clu_7869_NA	-0.0180442594332991	0.0102923123005044	0.00993112334069894	-0.000361188959805459
chr18:64515405:64516416:clu_7870_NA	-0.0360886365548327	0.357731683000978	0.341323859397189	-0.0164078236037896
chr18:64515408:64516416:clu_7870_NA	0.0360886365548327	0.642268316999022	0.658676140602811	0.0164078236037896
chr18:64997421:65074724:clu_7871_NA	-0.113912628124889	0.43746526269003	0.382421958634282	-0.0550433040557479
chr18:65023989:65074724:clu_7871_NA	0.113912628124889	0.56253473730997	0.617578041365718	0.0550433040557479
chr18:65074805:65077698:clu_7872_NA	-0.0274774507363499	0.843300554509443	0.809949417232603	-0.0333511372768395
chr18:65076308:65077698:clu_7872_NA	0.308715212687125	0.116042352125526	0.155990680667456	0.0399483285419308
chr18:65076479:65077698:clu_7872_NA	-0.59779337570044	0.0258962506151558	0.014061360465216	-0.0118348901499397
chr18:65077455:65077698:clu_7872_NA	0.316555613749665	0.0147608427498757	0.0199985416347241	0.00523769888484837
chr18:65143846:65155256:clu_7873_NA	-0.209135064673557	0.989320062966067	0.983863142049918	-0.0054569209161488
chr18:65143846:65155260:clu_7873_NA	0.209135064673557	0.010679937033933	0.0161368579500818	0.00545692091614882
chr18:65580510:65582897:clu_7874_NA	-0.0497038720068937	0.156609692067774	0.157622054025732	0.00101236195795856
chr18:65581148:65582897:clu_7874_NA	-0.131763664495678	0.469665961313528	0.435461052684318	-0.0342049086292097
chr18:65581898:65582897:clu_7874_NA	-0.26065125447816	0.170418965040842	0.138900236861274	-0.0315187281795677
chr18:65582398:65582897:clu_7874_NA	0.231369060408413	0.0925863286846087	0.123427983555559	0.0308416548709503
chr18:65582809:65582897:clu_7874_NA	0.210749730572319	0.110719052893248	0.144588672873116	0.0338696199798687
chr18:65625334:65635817:clu_7875_NA	-0.736981587645456	0.0241867869055416	0.0103829261986386	-0.013803860706903
chr18:65625334:65638750:clu_7875_NA	0.282345742937045	0.186151322816343	0.221460333910928	0.0353090110945845
chr18:65625334:65682895:clu_7875_NA	0.0117699790062338	0.2014989818949	0.182891330192532	-0.0186076517023688
chr18:65644369:65651560:clu_7875_NA	0.232095349092498	0.162000463151764	0.183283179891811	0.0212827167400471
chr18:65644369:65656351:clu_7875_NA	0.27833444066513	0.0140589105000002	0.0166586346456536	0.00259972414565334
chr18:65644369:65682895:clu_7875_NA	-0.212179799251943	0.0215164813945179	0.0156110229380516	-0.00590545845646626
chr18:65651722:65656351:clu_7875_NA	0.00702923137974096	0.256671733520247	0.231867257733712	-0.0248044757865356
chr18:65656632:65682895:clu_7875_NA	0.137586643816752	0.133915319816685	0.137845314488673	0.00392999467198882
chr18:65812741:65814838:clu_7876_NA	-0.0768441498019987	0.0268660285479771	0.0231271905781732	-0.00373883796980392
chr18:65812814:65814838:clu_7876_NA	0.0768441498019987	0.973133971452023	0.976872809421827	0.0037388379698039
chr18:67088873:67134213:clu_7877_NA	0.00349115300875406	0.545656615005253	0.547387078025737	0.00173046302048396
chr18:67133970:67134213:clu_7877_NA	-0.00349115300875406	0.454343384994747	0.452612921974263	-0.00173046302048396
chr18:67227875:67228013:clu_7878_NA	-0.19663112503711	0.553854648908633	0.493566793541262	-0.060287855367371
chr18:67227878:67228013:clu_7878_NA	0.0264751898395466	0.391097749277627	0.435641541355273	0.0445437920776454
chr18:67227924:67228013:clu_7878_NA	0.170155935197564	0.0550476018137395	0.0707916651034651	0.0157440632897256
chr18:67478061:67479068:clu_7880_NA	-0.0916664478849438	0.720129733766652	0.681738400963261	-0.0383913328033908
chr18:67478061:67479072:clu_7880_NA	0.0916664478849438	0.279870266233348	0.318261599036738	0.0383913328033906
chr18:67497314:67501068:clu_7881_NA	0.0562232154450376	0.1334631199498	0.134899359551213	0.00143623960141276
chr18:67497314:67503431:clu_7881_NA	0.114968375513756	0.627533423099158	0.672663984290742	0.0451305611915838
chr18:67501241:67503431:clu_7881_NA	-0.171191590958793	0.239003456951042	0.192436656158045	-0.0465668007929965
chr18:67506726:67512841:clu_7882_NA	-0.0192184295760891	0.357790256062581	0.36945314947177	0.0116628934091882
chr18:67506726:67519291:clu_7882_NA	-0.118239615353853	0.345540044197571	0.323165427981386	-0.0223746162161855
chr18:67512879:67519291:clu_7882_NA	0.194790925830609	0.0438462165451659	0.0560797502310261	0.0122335336858601
chr18:67512882:67519291:clu_7882_NA	-0.0573328809006667	0.252823483194682	0.251301672315819	-0.00152181087886294
chr18:67641735:67644309:clu_7883_NA	-0.0481901875269011	0.967178070430537	0.963976845897404	-0.0032012245331331
chr18:67641978:67644309:clu_7883_NA	0.0481901875269011	0.0328219295694631	0.0360231541025963	0.00320122453313319
chr18:67688989:67695624:clu_7884_NA	0.24588106860101	0.463123613687418	0.514947220839202	0.0518236071517847
chr18:67688989:67711837:clu_7884_NA	-0.317914180674627	0.0551495487500135	0.0348943080612527	-0.0202552406887608
chr18:67695724:67711837:clu_7884_NA	0.0720331120736172	0.481726837562569	0.450158471099545	-0.0315683664630238
chr18:67792014:67793150:clu_7885_NA	0.201659196268138	0.0703493612200696	0.101742034060435	0.0313926728403654
chr18:67792014:67794717:clu_7885_NA	-0.201659196268138	0.92965063877993	0.898257965939565	-0.0313926728403653
chr18:68300425:68305780:clu_7889_NA	0.0883046593146468	0.800613530906387	0.818270493861322	0.0176569629549342
chr18:68300623:68305780:clu_7889_NA	-0.192133343493737	0.0903975634304201	0.0697972019775598	-0.0206003614528603
chr18:68303495:68305780:clu_7889_NA	0.512556430145858	0.0469674953349869	0.0733705153233877	0.0264030199884009
chr18:68305118:68305780:clu_7889_NA	-0.408727745966767	0.0620214103282057	0.0385617888377308	-0.0234596214904749
chr18:69345025:69347279:clu_7891_NA	0.158162054827205	0.0824897852478319	0.101861823072288	0.0193720378244558
chr18:69345025:69349072:clu_7891_NA	0.308349964435257	0.0301516252410101	0.0432661028850587	0.0131144776440486
chr18:69345939:69347279:clu_7891_NA	-0.206438101218587	0.113528007798039	0.0973577330102783	-0.0161702747877607
chr18:69346365:69347279:clu_7891_NA	-0.0354060061913492	0.107409976899118	0.109292498447506	0.00188252154838726
chr18:69347370:69349072:clu_7891_NA	-0.0777897611679248	0.639712493584421	0.62391227857051	-0.0158002150139105
chr18:69348631:69349072:clu_7891_NA	-0.146878150684602	0.0267081112295797	0.0243095640143594	-0.0023985472152203
chr18:69465447:69519965:clu_7892_NA	0.112230480960412	0.914860975742394	0.93079381676134	0.0159328410189457
chr18:69519860:69519965:clu_7892_NA	-0.112230480960412	0.0851390242576057	0.0692061832386599	-0.0159328410189457
chr18:69520026:69564034:clu_7893_NA	0.287539149349256	0.454612538488392	0.524669107181959	0.0700565686935671
chr18:69520026:69564037:clu_7893_NA	0.275255570227311	0.14695142828279	0.167526380210905	0.0205749519281151
chr18:69521485:69564034:clu_7893_NA	-0.10084473485339	0.133143432845291	0.104205551454341	-0.0289378813909499
chr18:69521485:69564037:clu_7893_NA	-0.202632080406602	0.157027923229254	0.111004941039512	-0.0460229821897426
chr18:69521981:69564034:clu_7893_NA	0.371594293071456	0.0200756998478179	0.0252010979763075	0.00512539812848961
chr18:69521981:69564037:clu_7893_NA	-0.240205153535915	0.0182611051969086	0.0124329647835629	-0.00582814041334569
chr18:69522540:69564034:clu_7893_NA	0.155935293569842	0.0390017465057674	0.0394614746636091	0.000459728157841718
chr18:69522540:69564037:clu_7893_NA	-0.546642337421959	0.0309261256037794	0.0154984826898041	-0.0154276429139753
chr18:69564684:69633577:clu_7894_NA	-0.177299491082081	0.557563959257663	0.543880725240548	-0.0136832340171155
chr18:69593584:69633577:clu_7894_NA	-0.124842660399625	0.37549625741592	0.386007994644971	0.0105117372290507
chr18:69593992:69633577:clu_7894_NA	-0.161280283791449	0.0625681993195425	0.0620182752740209	-0.000549924045521573
chr18:69594408:69633577:clu_7894_NA	0.463422435273155	0.00437158400687397	0.00809300484046032	0.00372142083358634
chr18:69652472:69654961:clu_7895_NA	0.0569193041815173	0.941813012481657	0.947746669760866	0.00593365727920903
chr18:69652472:69654964:clu_7895_NA	-0.0569193041815173	0.0581869875183433	0.0522533302391342	-0.00593365727920913
chr18:69678117:69681569:clu_7896_NA	0.141960698592468	0.333437707555466	0.399210413842176	0.0657727062867102
